x,y,test,timesteps_after_reftime
2021-01-01 15:16:00,249.65121678693455,5.0,916
2021-01-01 15:16:00,108.16287686658292,6.0,916
2021-01-01 15:16:00,131.70487658631103,7.0,916
2021-01-01 15:16:00,207.3235021230328,8.0,916
2021-01-01 15:16:00,245.45994421504383,9.0,916
2021-01-01 15:16:00,178.9653732923384,10.0,916
2021-01-01 15:17:00,160.61391854369535,1.0,917
2021-01-01 15:17:00,181.6236058252231,2.0,917
2021-01-01 15:17:00,131.04126246115325,3.0,917
2021-01-01 15:17:00,148.91959831205278,4.0,917
2021-01-01 15:17:00,250.8173502518188,5.0,917
2021-01-01 15:17:00,107.5170985666148,6.0,917
2021-01-01 15:17:00,133.53708643790904,7.0,917
2021-01-01 15:17:00,209.97054634017297,8.0,917
2021-01-01 15:17:00,242.44727312146117,9.0,917
2021-01-01 15:17:00,176.3862291903999,10.0,917
2021-01-01 15:18:00,160.1652034943817,1.0,918
2021-01-01 15:18:00,184.75159161703007,2.0,918
2021-01-01 15:18:00,130.17759160633457,3.0,918
2021-01-01 15:18:00,149.5084350614262,4.0,918
2021-01-01 15:18:00,251.87868684074735,5.0,918
2021-01-01 15:18:00,106.8722959413782,6.0,918
2021-01-01 15:18:00,135.38965293172606,7.0,918
2021-01-01 15:18:00,212.5346882458607,8.0,918
2021-01-01 15:18:00,239.27016766076864,9.0,918
2021-01-01 15:18:00,173.83067180952656,10.0,918
2021-01-01 15:19:00,159.470945472889,1.0,919
2021-01-01 15:19:00,187.7787295040042,2.0,919
2021-01-01 15:19:00,129.32650970024378,3.0,919
2021-01-01 15:19:00,150.08852854613414,4.0,919
2021-01-01 15:19:00,252.8178815823376,5.0,919
2021-01-01 15:19:00,106.22479105936878,6.0,919
2021-01-01 15:19:00,137.2498268411129,7.0,919
2021-01-01 15:19:00,214.9123615593763,8.0,919
2021-01-01 15:19:00,236.07296442345287,9.0,919
2021-01-01 15:19:00,171.3511218469746,10.0,919
2021-01-01 15:20:00,158.507,1.0,920
2021-01-01 15:20:00,190.684,2.0,920
2021-01-01 15:20:00,128.49,3.0,920
2021-01-01 15:20:00,150.65922316684086,4.0,920
2021-01-01 15:20:00,253.61758950520644,5.0,920
2021-01-01 15:20:00,105.57090598908208,6.0,920
2021-01-01 15:20:00,139.10485893942064,7.0,920
2021-01-01 15:20:00,217.0,8.0,920
2021-01-01 15:20:00,233.0,9.0,920
2021-01-01 15:20:00,169.0,10.0,920
2021-01-01 15:21:00,157.25917781802835,1.0,921
2021-01-01 15:21:00,193.45155996272828,2.0,921
2021-01-01 15:21:00,127.66978673957406,3.0,921
2021-01-01 15:21:00,151.21986332421082,4.0,921
2021-01-01 15:21:00,254.2604656379712,5.0,921
2021-01-01 15:21:00,104.90696279901375,6.0,921
2021-01-01 15:21:00,140.942,7.0,921
2021-01-01 15:21:00,218.72639740237304,8.0,921
2021-01-01 15:21:00,230.16875344046147,9.0,921
2021-01-01 15:21:00,166.82064208457547,10.0,921
2021-01-01 15:22:00,155.75311055541027,1.0,922
2021-01-01 15:22:00,196.0862716253245,2.0,922
2021-01-01 15:22:00,126.86655806034356,3.0,922
2021-01-01 15:22:00,151.76979341890825,4.0,922
2021-01-01 15:22:00,254.72916500924893,5.0,922
2021-01-01 15:22:00,104.2292835576594,6.0,922
2021-01-01 15:22:00,142.7496979344209,7.0,922
2021-01-01 15:22:00,220.1497880625815,8.0,922
2021-01-01 15:22:00,227.58927363314896,9.0,922
2021-01-01 15:22:00,164.8200443915403,10.0,922
2021-01-01 15:23:00,154.0243850621126,1.0,923
2021-01-01 15:23:00,198.5981735647804,2.0,923
2021-01-01 15:23:00,126.08074308053776,3.0,923
2021-01-01 15:23:00,152.30835785159758,4.0,923
2021-01-01 15:23:00,255.0063426476569,5.0,923
2021-01-01 15:23:00,103.5341903335146,6.0,923
2021-01-01 15:23:00,144.52118920712851,7.0,923
2021-01-01 15:23:00,221.3607663920729,8.0,923
2021-01-01 15:23:00,225.24475192593937,9.0,923
2021-01-01 15:23:00,162.99611833045068,10.0,923
2021-01-01 15:24:00,152.10858818810223,1.0,924
2021-01-01 15:24:00,200.9973043580876,2.0,924
2021-01-01 15:24:00,125.31277091838594,3.0,924
2021-01-01 15:24:00,152.83490102294311,4.0,924
2021-01-01 15:24:00,255.0746535818122,5.0,924
2021-01-01 15:24:00,102.81800519507496,6.0,924
2021-01-01 15:24:00,146.25090742078697,7.0,924
2021-01-01 15:24:00,222.4499268022942,8.0,924
